size,clique
5,"actor_0000 | actor_0002 | actor_0003 | actor_0005 | actor_0007"
5,"actor_0001 | actor_0004 | actor_0005 | actor_0006 | actor_0007"
5,"actor_0001 | actor_0002 | actor_0004 | actor_0005 | actor_0007"
5,"actor_0001 | actor_0002 | actor_0005 | actor_0006 | actor_0007"
5,"actor_0000 | actor_0001 | actor_0004 | actor_0005 | actor_0007"
5,"actor_0000 | actor_0001 | actor_0005 | actor_0006 | actor_0007"
5,"actor_0000 | actor_0001 | actor_0002 | actor_0005 | actor_0007"
5,"actor_0001 | actor_0003 | actor_0004 | actor_0005 | actor_0007"
5,"actor_0001 | actor_0003 | actor_0005 | actor_0006 | actor_0007"
5,"actor_0001 | actor_0002 | actor_0003 | actor_0005 | actor_0007"
5,"actor_0000 | actor_0001 | actor_0003 | actor_0005 | actor_0007"
4,"actor_0001 | actor_0002 | actor_0004 | actor_0006"
4,"actor_0000 | actor_0002 | actor_0004 | actor_0006"
4,"actor_0000 | actor_0001 | actor_0004 | actor_0006"
4,"actor_0000 | actor_0001 | actor_0002 | actor_0004"
4,"actor_0000 | actor_0001 | actor_0002 | actor_0006"
4,"actor_0002 | actor_0003 | actor_0004 | actor_0006"
4,"actor_0000 | actor_0003 | actor_0004 | actor_0006"
4,"actor_0000 | actor_0002 | actor_0003 | actor_0004"
4,"actor_0000 | actor_0002 | actor_0003 | actor_0006"
4,"actor_0001 | actor_0003 | actor_0004 | actor_0006"
4,"actor_0001 | actor_0002 | actor_0003 | actor_0004"
4,"actor_0001 | actor_0002 | actor_0003 | actor_0006"
4,"actor_0000 | actor_0001 | actor_0003 | actor_0004"
4,"actor_0000 | actor_0001 | actor_0003 | actor_0006"
4,"actor_0000 | actor_0001 | actor_0002 | actor_0003"
4,"actor_0002 | actor_0004 | actor_0005 | actor_0006"
4,"actor_0003 | actor_0004 | actor_0005 | actor_0006"
4,"actor_0002 | actor_0003 | actor_0004 | actor_0005"
4,"actor_0002 | actor_0003 | actor_0005 | actor_0006"
4,"actor_0001 | actor_0004 | actor_0005 | actor_0006"
4,"actor_0001 | actor_0002 | actor_0004 | actor_0005"
4,"actor_0001 | actor_0002 | actor_0005 | actor_0006"
4,"actor_0001 | actor_0003 | actor_0004 | actor_0005"
4,"actor_0001 | actor_0003 | actor_0005 | actor_0006"
4,"actor_0001 | actor_0002 | actor_0003 | actor_0005"
4,"actor_0000 | actor_0004 | actor_0005 | actor_0006"
4,"actor_0000 | actor_0002 | actor_0004 | actor_0005"
4,"actor_0000 | actor_0002 | actor_0005 | actor_0006"
4,"actor_0000 | actor_0001 | actor_0004 | actor_0005"
4,"actor_0000 | actor_0001 | actor_0005 | actor_0006"
4,"actor_0000 | actor_0001 | actor_0002 | actor_0005"
4,"actor_0000 | actor_0003 | actor_0004 | actor_0005"
4,"actor_0000 | actor_0003 | actor_0005 | actor_0006"
4,"actor_0000 | actor_0002 | actor_0003 | actor_0005"
4,"actor_0000 | actor_0001 | actor_0003 | actor_0005"
4,"actor_0002 | actor_0004 | actor_0006 | actor_0007"
4,"actor_0001 | actor_0004 | actor_0006 | actor_0007"
4,"actor_0001 | actor_0002 | actor_0004 | actor_0007"
4,"actor_0001 | actor_0002 | actor_0006 | actor_0007"
4,"actor_0000 | actor_0004 | actor_0006 | actor_0007"
4,"actor_0000 | actor_0002 | actor_0004 | actor_0007"
4,"actor_0000 | actor_0002 | actor_0006 | actor_0007"
4,"actor_0000 | actor_0001 | actor_0004 | actor_0007"
4,"actor_0000 | actor_0001 | actor_0006 | actor_0007"
4,"actor_0000 | actor_0001 | actor_0002 | actor_0007"
4,"actor_0003 | actor_0004 | actor_0006 | actor_0007"
4,"actor_0002 | actor_0003 | actor_0004 | actor_0007"
4,"actor_0002 | actor_0003 | actor_0006 | actor_0007"
4,"actor_0000 | actor_0003 | actor_0004 | actor_0007"
4,"actor_0000 | actor_0003 | actor_0006 | actor_0007"
4,"actor_0000 | actor_0002 | actor_0003 | actor_0007"
4,"actor_0001 | actor_0003 | actor_0004 | actor_0007"
4,"actor_0001 | actor_0003 | actor_0006 | actor_0007"
4,"actor_0001 | actor_0002 | actor_0003 | actor_0007"
4,"actor_0000 | actor_0001 | actor_0003 | actor_0007"
4,"actor_0004 | actor_0005 | actor_0006 | actor_0007"
4,"actor_0002 | actor_0004 | actor_0005 | actor_0007"
4,"actor_0002 | actor_0005 | actor_0006 | actor_0007"
4,"actor_0003 | actor_0004 | actor_0005 | actor_0007"
4,"actor_0003 | actor_0005 | actor_0006 | actor_0007"
4,"actor_0002 | actor_0003 | actor_0005 | actor_0007"
4,"actor_0000 | actor_0004 | actor_0005 | actor_0007"
4,"actor_0000 | actor_0005 | actor_0006 | actor_0007"
4,"actor_0000 | actor_0002 | actor_0005 | actor_0007"
4,"actor_0000 | actor_0003 | actor_0005 | actor_0007"
4,"actor_0001 | actor_0004 | actor_0005 | actor_0007"
4,"actor_0001 | actor_0005 | actor_0006 | actor_0007"
4,"actor_0001 | actor_0002 | actor_0005 | actor_0007"
4,"actor_0000 | actor_0001 | actor_0005 | actor_0007"
4,"actor_0001 | actor_0003 | actor_0005 | actor_0007"
3,"actor_0002 | actor_0004 | actor_0006"
3,"actor_0001 | actor_0004 | actor_0006"
3,"actor_0001 | actor_0002 | actor_0004"
3,"actor_0001 | actor_0002 | actor_0006"
3,"actor_0000 | actor_0004 | actor_0006"
3,"actor_0000 | actor_0002 | actor_0004"
3,"actor_0000 | actor_0002 | actor_0169"
3,"actor_0000 | actor_0002 | actor_0006"
3,"actor_0000 | actor_0001 | actor_0004"
3,"actor_0000 | actor_0001 | actor_0006"
3,"actor_0000 | actor_0001 | actor_0002"
3,"actor_0003 | actor_0004 | actor_0006"
3,"actor_0002 | actor_0003 | actor_0004"
3,"actor_0002 | actor_0003 | actor_0006"
3,"actor_0000 | actor_0003 | actor_0004"
3,"actor_0000 | actor_0003 | actor_0006"
3,"actor_0000 | actor_0002 | actor_0003"
3,"actor_0001 | actor_0003 | actor_0004"
3,"actor_0001 | actor_0003 | actor_0006"
3,"actor_0001 | actor_0002 | actor_0003"
3,"actor_0000 | actor_0001 | actor_0003"
3,"actor_0001 | actor_0006 | actor_0184"
3,"actor_0004 | actor_0005 | actor_0006"
3,"actor_0002 | actor_0004 | actor_0005"
3,"actor_0002 | actor_0005 | actor_0006"
3,"actor_0003 | actor_0004 | actor_0005"
3,"actor_0003 | actor_0005 | actor_0006"
3,"actor_0002 | actor_0003 | actor_0005"
3,"actor_0001 | actor_0004 | actor_0005"
3,"actor_0001 | actor_0005 | actor_0006"
3,"actor_0001 | actor_0002 | actor_0005"
3,"actor_0001 | actor_0003 | actor_0005"
3,"actor_0000 | actor_0004 | actor_0005"
3,"actor_0000 | actor_0005 | actor_0006"
3,"actor_0000 | actor_0002 | actor_0005"
3,"actor_0000 | actor_0001 | actor_0005"
3,"actor_0000 | actor_0003 | actor_0005"
3,"actor_0203 | actor_0401 | actor_0407"
3,"actor_0027 | actor_0037 | actor_0401"
3,"actor_0105 | actor_0275 | actor_0355"
3,"actor_0054 | actor_0288 | actor_0401"
3,"actor_0023 | actor_0054 | actor_0288"
3,"actor_0233 | actor_0288 | actor_0401"
3,"actor_0113 | actor_0228 | actor_0261"
3,"actor_0175 | actor_0434 | actor_0493"
3,"actor_0037 | actor_0175 | actor_0434"
3,"actor_0004 | actor_0006 | actor_0007"
3,"actor_0002 | actor_0004 | actor_0007"
3,"actor_0002 | actor_0006 | actor_0007"
3,"actor_0001 | actor_0004 | actor_0007"
3,"actor_0001 | actor_0006 | actor_0007"
3,"actor_0001 | actor_0002 | actor_0007"
3,"actor_0000 | actor_0004 | actor_0007"
3,"actor_0000 | actor_0006 | actor_0007"
3,"actor_0000 | actor_0002 | actor_0007"
3,"actor_0000 | actor_0001 | actor_0007"
3,"actor_0003 | actor_0004 | actor_0007"
3,"actor_0003 | actor_0006 | actor_0007"
3,"actor_0002 | actor_0003 | actor_0007"
3,"actor_0000 | actor_0003 | actor_0007"
3,"actor_0001 | actor_0003 | actor_0007"
3,"actor_0004 | actor_0005 | actor_0007"
3,"actor_0005 | actor_0006 | actor_0007"
3,"actor_0002 | actor_0005 | actor_0007"
3,"actor_0003 | actor_0005 | actor_0007"
3,"actor_0000 | actor_0005 | actor_0007"
3,"actor_0001 | actor_0005 | actor_0007"
3,"actor_0183 | actor_0245 | actor_0281"
3,"actor_0360 | actor_0414 | actor_0495"
3,"actor_0360 | actor_0363 | actor_0414"
3,"actor_0044 | actor_0067 | actor_0198"
3,"actor_0299 | actor_0348 | actor_0355"
3,"actor_0015 | actor_0195 | actor_0348"
3,"actor_0005 | actor_0054 | actor_0257"
3,"actor_0051 | actor_0071 | actor_0126"
3,"actor_0071 | actor_0126 | actor_0369"
3,"actor_0061 | actor_0274 | actor_0444"
3,"actor_0114 | actor_0164 | actor_0456"
3,"actor_0070 | actor_0153 | actor_0211"
3,"actor_0070 | actor_0211 | actor_0358"
3,"actor_0059 | actor_0213 | actor_0363"
3,"actor_0071 | actor_0095 | actor_0228"
3,"actor_0176 | actor_0358 | actor_0371"
3,"actor_0274 | actor_0327 | actor_0494"
3,"actor_0095 | actor_0274 | actor_0327"
3,"actor_0151 | actor_0233 | actor_0254"
3,"actor_0105 | actor_0137 | actor_0154"
3,"actor_0023 | actor_0241 | actor_0455"
3,"actor_0047 | actor_0143 | actor_0305"
3,"actor_0095 | actor_0140 | actor_0274"
3,"actor_0152 | actor_0346 | actor_0409"
3,"actor_0095 | actor_0140 | actor_0216"
3,"actor_0006 | actor_0343 | actor_0362"
3,"actor_0004 | actor_0007 | actor_0486"
3,"actor_0314 | actor_0328 | actor_0392"
3,"actor_0061 | actor_0089 | actor_0193"
3,"actor_0054 | actor_0091 | actor_0257"
3,"actor_0088 | actor_0090 | actor_0349"
3,"actor_0051 | actor_0169 | actor_0339"
3,"actor_0169 | actor_0339 | actor_0494"
3,"actor_0068 | actor_0148 | actor_0351"
3,"actor_0192 | actor_0279 | actor_0434"
3,"actor_0277 | actor_0355 | actor_0455"
3,"actor_0277 | actor_0385 | actor_0421"
3,"actor_0183 | actor_0281 | actor_0467"
3,"actor_0022 | actor_0249 | actor_0471"
3,"actor_0314 | actor_0377 | actor_0469"
3,"actor_0179 | actor_0193 | actor_0282"
3,"actor_0058 | actor_0134 | actor_0178"
3,"actor_0214 | actor_0354 | actor_0425"
3,"actor_0236 | actor_0245 | actor_0281"
3,"actor_0042 | actor_0289 | actor_0485"
3,"actor_0042 | actor_0190 | actor_0205"
3,"actor_0234 | actor_0289 | actor_0337"
3,"actor_0181 | actor_0283 | actor_0478"
3,"actor_0073 | actor_0300 | actor_0324"
3,"actor_0073 | actor_0206 | actor_0338"
3,"actor_0214 | actor_0267 | actor_0425"
3,"actor_0013 | actor_0045 | actor_0335"
3,"actor_0004 | actor_0248 | actor_0436"
3,"actor_0011 | actor_0038 | actor_0370"
3,"actor_0002 | actor_0021 | actor_0482"
3,"actor_0301 | actor_0347 | actor_0417"
3,"actor_0032 | actor_0172 | actor_0268"
3,"actor_0041 | actor_0192 | actor_0434"
3,"actor_0103 | actor_0128 | actor_0483"
3,"actor_0015 | actor_0220 | actor_0407"
3,"actor_0293 | actor_0404 | actor_0485"
3,"actor_0199 | actor_0287 | actor_0378"
3,"actor_0113 | actor_0313 | actor_0331"
3,"actor_0201 | actor_0250 | actor_0270"
3,"actor_0033 | actor_0101 | actor_0421"
3,"actor_0052 | actor_0160 | actor_0208"
