size,clique
5,"actor_0001 | actor_0002 | actor_0003 | actor_0004 | actor_0006"
5,"actor_0000 | actor_0001 | actor_0002 | actor_0003 | actor_0004"
5,"actor_0000 | actor_0002 | actor_0003 | actor_0004 | actor_0006"
5,"actor_0000 | actor_0001 | actor_0003 | actor_0004 | actor_0006"
5,"actor_0001 | actor_0002 | actor_0003 | actor_0004 | actor_0005"
5,"actor_0000 | actor_0002 | actor_0003 | actor_0004 | actor_0005"
5,"actor_0000 | actor_0001 | actor_0003 | actor_0004 | actor_0005"
5,"actor_0001 | actor_0003 | actor_0004 | actor_0005 | actor_0006"
5,"actor_0002 | actor_0003 | actor_0004 | actor_0005 | actor_0006"
5,"actor_0000 | actor_0003 | actor_0004 | actor_0005 | actor_0006"
5,"actor_0001 | actor_0002 | actor_0004 | actor_0006 | actor_0007"
5,"actor_0000 | actor_0001 | actor_0002 | actor_0004 | actor_0007"
5,"actor_0000 | actor_0001 | actor_0004 | actor_0006 | actor_0007"
5,"actor_0000 | actor_0002 | actor_0004 | actor_0006 | actor_0007"
5,"actor_0001 | actor_0002 | actor_0004 | actor_0005 | actor_0007"
5,"actor_0000 | actor_0001 | actor_0004 | actor_0005 | actor_0007"
5,"actor_0000 | actor_0002 | actor_0004 | actor_0005 | actor_0007"
5,"actor_0002 | actor_0004 | actor_0005 | actor_0006 | actor_0007"
5,"actor_0001 | actor_0004 | actor_0005 | actor_0006 | actor_0007"
5,"actor_0000 | actor_0004 | actor_0005 | actor_0006 | actor_0007"
5,"actor_0001 | actor_0002 | actor_0003 | actor_0004 | actor_0007"
5,"actor_0000 | actor_0002 | actor_0003 | actor_0004 | actor_0007"
5,"actor_0000 | actor_0001 | actor_0003 | actor_0004 | actor_0007"
5,"actor_0001 | actor_0003 | actor_0004 | actor_0006 | actor_0007"
5,"actor_0002 | actor_0003 | actor_0004 | actor_0006 | actor_0007"
5,"actor_0000 | actor_0003 | actor_0004 | actor_0006 | actor_0007"
5,"actor_0001 | actor_0003 | actor_0004 | actor_0005 | actor_0007"
5,"actor_0002 | actor_0003 | actor_0004 | actor_0005 | actor_0007"
5,"actor_0003 | actor_0004 | actor_0005 | actor_0006 | actor_0007"
5,"actor_0000 | actor_0003 | actor_0004 | actor_0005 | actor_0007"
4,"actor_0000 | actor_0001 | actor_0002 | actor_0006"
4,"actor_0001 | actor_0002 | actor_0005 | actor_0006"
4,"actor_0000 | actor_0001 | actor_0002 | actor_0005"
4,"actor_0000 | actor_0002 | actor_0005 | actor_0006"
4,"actor_0000 | actor_0001 | actor_0005 | actor_0006"
4,"actor_0001 | actor_0002 | actor_0003 | actor_0006"
4,"actor_0000 | actor_0001 | actor_0002 | actor_0003"
4,"actor_0000 | actor_0001 | actor_0003 | actor_0006"
4,"actor_0000 | actor_0002 | actor_0003 | actor_0006"
4,"actor_0001 | actor_0002 | actor_0003 | actor_0005"
4,"actor_0000 | actor_0001 | actor_0003 | actor_0005"
4,"actor_0000 | actor_0002 | actor_0003 | actor_0005"
4,"actor_0002 | actor_0003 | actor_0005 | actor_0006"
4,"actor_0001 | actor_0003 | actor_0005 | actor_0006"
4,"actor_0000 | actor_0003 | actor_0005 | actor_0006"
4,"actor_0000 | actor_0001 | actor_0002 | actor_0007"
4,"actor_0001 | actor_0002 | actor_0006 | actor_0007"
4,"actor_0000 | actor_0002 | actor_0006 | actor_0007"
4,"actor_0000 | actor_0001 | actor_0006 | actor_0007"
4,"actor_0001 | actor_0002 | actor_0003 | actor_0007"
4,"actor_0002 | actor_0003 | actor_0006 | actor_0007"
4,"actor_0001 | actor_0003 | actor_0006 | actor_0007"
4,"actor_0000 | actor_0001 | actor_0003 | actor_0007"
4,"actor_0000 | actor_0002 | actor_0003 | actor_0007"
4,"actor_0000 | actor_0003 | actor_0006 | actor_0007"
4,"actor_0001 | actor_0002 | actor_0005 | actor_0007"
4,"actor_0001 | actor_0005 | actor_0006 | actor_0007"
4,"actor_0002 | actor_0005 | actor_0006 | actor_0007"
4,"actor_0000 | actor_0002 | actor_0005 | actor_0007"
4,"actor_0000 | actor_0001 | actor_0005 | actor_0007"
4,"actor_0000 | actor_0005 | actor_0006 | actor_0007"
4,"actor_0002 | actor_0003 | actor_0005 | actor_0007"
4,"actor_0001 | actor_0003 | actor_0005 | actor_0007"
4,"actor_0000 | actor_0003 | actor_0005 | actor_0007"
4,"actor_0003 | actor_0005 | actor_0006 | actor_0007"
4,"actor_0000 | actor_0001 | actor_0002 | actor_0004"
4,"actor_0001 | actor_0002 | actor_0004 | actor_0006"
4,"actor_0000 | actor_0001 | actor_0004 | actor_0006"
4,"actor_0000 | actor_0002 | actor_0004 | actor_0006"
4,"actor_0001 | actor_0002 | actor_0004 | actor_0005"
4,"actor_0001 | actor_0004 | actor_0005 | actor_0006"
4,"actor_0002 | actor_0004 | actor_0005 | actor_0006"
4,"actor_0000 | actor_0002 | actor_0004 | actor_0005"
4,"actor_0000 | actor_0001 | actor_0004 | actor_0005"
4,"actor_0000 | actor_0004 | actor_0005 | actor_0006"
4,"actor_0001 | actor_0002 | actor_0003 | actor_0004"
4,"actor_0002 | actor_0003 | actor_0004 | actor_0006"
4,"actor_0001 | actor_0003 | actor_0004 | actor_0006"
4,"actor_0000 | actor_0001 | actor_0003 | actor_0004"
4,"actor_0000 | actor_0002 | actor_0003 | actor_0004"
4,"actor_0000 | actor_0003 | actor_0004 | actor_0006"
4,"actor_0001 | actor_0003 | actor_0004 | actor_0005"
4,"actor_0002 | actor_0003 | actor_0004 | actor_0005"
4,"actor_0000 | actor_0003 | actor_0004 | actor_0005"
4,"actor_0003 | actor_0004 | actor_0005 | actor_0006"
4,"actor_0001 | actor_0002 | actor_0004 | actor_0007"
4,"actor_0001 | actor_0004 | actor_0006 | actor_0007"
4,"actor_0002 | actor_0004 | actor_0006 | actor_0007"
4,"actor_0000 | actor_0002 | actor_0004 | actor_0007"
4,"actor_0000 | actor_0001 | actor_0004 | actor_0007"
4,"actor_0000 | actor_0004 | actor_0006 | actor_0007"
4,"actor_0002 | actor_0004 | actor_0005 | actor_0007"
4,"actor_0001 | actor_0004 | actor_0005 | actor_0007"
4,"actor_0000 | actor_0004 | actor_0005 | actor_0007"
4,"actor_0004 | actor_0005 | actor_0006 | actor_0007"
4,"actor_0001 | actor_0003 | actor_0004 | actor_0007"
4,"actor_0002 | actor_0003 | actor_0004 | actor_0007"
4,"actor_0000 | actor_0003 | actor_0004 | actor_0007"
4,"actor_0003 | actor_0004 | actor_0006 | actor_0007"
4,"actor_0003 | actor_0004 | actor_0005 | actor_0007"
3,"actor_0000 | actor_0001 | actor_0002"
3,"actor_0001 | actor_0002 | actor_0006"
3,"actor_0000 | actor_0002 | actor_0006"
3,"actor_0000 | actor_0001 | actor_0006"
3,"actor_0001 | actor_0002 | actor_0005"
3,"actor_0002 | actor_0005 | actor_0006"
3,"actor_0001 | actor_0005 | actor_0006"
3,"actor_0000 | actor_0001 | actor_0005"
3,"actor_0000 | actor_0002 | actor_0005"
3,"actor_0000 | actor_0005 | actor_0006"
3,"actor_0001 | actor_0002 | actor_0003"
3,"actor_0001 | actor_0003 | actor_0006"
3,"actor_0002 | actor_0003 | actor_0006"
3,"actor_0000 | actor_0002 | actor_0003"
3,"actor_0000 | actor_0001 | actor_0003"
3,"actor_0000 | actor_0003 | actor_0006"
3,"actor_0002 | actor_0003 | actor_0005"
3,"actor_0001 | actor_0003 | actor_0005"
3,"actor_0000 | actor_0003 | actor_0005"
3,"actor_0003 | actor_0005 | actor_0006"
3,"actor_0003 | actor_0006 | actor_0903"
3,"actor_0139 | actor_0541 | actor_0826"
3,"actor_0001 | actor_0002 | actor_0007"
3,"actor_0000 | actor_0002 | actor_0007"
3,"actor_0000 | actor_0001 | actor_0007"
3,"actor_0001 | actor_0006 | actor_0007"
3,"actor_0002 | actor_0006 | actor_0007"
3,"actor_0000 | actor_0006 | actor_0007"
3,"actor_0001 | actor_0003 | actor_0007"
3,"actor_0002 | actor_0003 | actor_0007"
3,"actor_0003 | actor_0006 | actor_0007"
3,"actor_0000 | actor_0003 | actor_0007"
3,"actor_0002 | actor_0005 | actor_0007"
3,"actor_0001 | actor_0005 | actor_0007"
3,"actor_0005 | actor_0006 | actor_0007"
3,"actor_0000 | actor_0005 | actor_0007"
3,"actor_0003 | actor_0005 | actor_0007"
3,"actor_0002 | actor_0007 | actor_0050"
3,"actor_0104 | actor_0186 | actor_0407"
3,"actor_0559 | actor_0587 | actor_0983"
3,"actor_0086 | actor_0111 | actor_0835"
3,"actor_0086 | actor_0835 | actor_0956"
3,"actor_0181 | actor_0254 | actor_0272"
3,"actor_0129 | actor_0133 | actor_0610"
3,"actor_0250 | actor_0474 | actor_0911"
3,"actor_0453 | actor_0834 | actor_0972"
3,"actor_0015 | actor_0109 | actor_0221"
3,"actor_0745 | actor_0809 | actor_0953"
3,"actor_0417 | actor_0848 | actor_0915"
3,"actor_0198 | actor_0557 | actor_0602"
3,"actor_0451 | actor_0453 | actor_0736"
3,"actor_0408 | actor_0778 | actor_0915"
3,"actor_0448 | actor_0778 | actor_0926"
3,"actor_0028 | actor_0645 | actor_0806"
3,"actor_0497 | actor_0660 | actor_0685"
3,"actor_0345 | actor_0811 | actor_0880"
3,"actor_0187 | actor_0446 | actor_0952"
3,"actor_0001 | actor_0007 | actor_0229"
3,"actor_0001 | actor_0002 | actor_0004"
3,"actor_0000 | actor_0001 | actor_0004"
3,"actor_0000 | actor_0002 | actor_0004"
3,"actor_0002 | actor_0004 | actor_0006"
3,"actor_0001 | actor_0004 | actor_0006"
3,"actor_0000 | actor_0004 | actor_0006"
3,"actor_0002 | actor_0004 | actor_0005"
3,"actor_0001 | actor_0004 | actor_0005"
3,"actor_0004 | actor_0005 | actor_0006"
3,"actor_0000 | actor_0004 | actor_0005"
3,"actor_0001 | actor_0003 | actor_0004"
3,"actor_0002 | actor_0003 | actor_0004"
3,"actor_0003 | actor_0004 | actor_0006"
3,"actor_0000 | actor_0003 | actor_0004"
3,"actor_0003 | actor_0004 | actor_0005"
3,"actor_0002 | actor_0004 | actor_0007"
3,"actor_0001 | actor_0004 | actor_0007"
3,"actor_0004 | actor_0006 | actor_0007"
3,"actor_0000 | actor_0004 | actor_0007"
3,"actor_0004 | actor_0005 | actor_0007"
3,"actor_0003 | actor_0004 | actor_0007"
3,"actor_0200 | actor_0552 | actor_0590"
3,"actor_0208 | actor_0553 | actor_0982"
3,"actor_0115 | actor_0391 | actor_0661"
3,"actor_0338 | actor_0771 | actor_0944"
3,"actor_0335 | actor_0715 | actor_0937"
3,"actor_0186 | actor_0357 | actor_0448"
3,"actor_0706 | actor_0788 | actor_0959"
3,"actor_0162 | actor_0596 | actor_0826"
3,"actor_0162 | actor_0682 | actor_0922"
3,"actor_0605 | actor_0938 | actor_0954"
3,"actor_0605 | actor_0685 | actor_0938"
3,"actor_0384 | actor_0698 | actor_0791"
3,"actor_0190 | actor_0316 | actor_0322"
3,"actor_0571 | actor_0877 | actor_0985"
3,"actor_0085 | actor_0565 | actor_0657"
3,"actor_0265 | actor_0642 | actor_0679"
3,"actor_0094 | actor_0381 | actor_0899"
3,"actor_0054 | actor_0117 | actor_0208"
3,"actor_0181 | actor_0527 | actor_0870"
3,"actor_0181 | actor_0527 | actor_0990"
3,"actor_0377 | actor_0519 | actor_0992"
3,"actor_0030 | actor_0511 | actor_0520"
3,"actor_0491 | actor_0584 | actor_0920"
3,"actor_0239 | actor_0448 | actor_0910"
3,"actor_0110 | actor_0417 | actor_0464"
3,"actor_0227 | actor_0433 | actor_0914"
3,"actor_0161 | actor_0212 | actor_0963"
3,"actor_0626 | actor_0768 | actor_0833"
3,"actor_0191 | actor_0545 | actor_0699"
3,"actor_0407 | actor_0461 | actor_0584"
3,"actor_0200 | actor_0403 | actor_0717"
3,"actor_0673 | actor_0716 | actor_0775"
3,"actor_0489 | actor_0716 | actor_0775"
3,"actor_0182 | actor_0612 | actor_0746"
3,"actor_0198 | actor_0363 | actor_0602"
3,"actor_0067 | actor_0689 | actor_0704"
3,"actor_0689 | actor_0704 | actor_0763"
3,"actor_0234 | actor_0340 | actor_0586"
3,"actor_0332 | actor_0453 | actor_0736"
3,"actor_0081 | actor_0377 | actor_0992"
3,"actor_0078 | actor_0094 | actor_0381"
3,"actor_0589 | actor_0616 | actor_0983"
3,"actor_0589 | actor_0685 | actor_0743"
3,"actor_0031 | actor_0085 | actor_0657"
3,"actor_0215 | actor_0544 | actor_0580"
3,"actor_0261 | actor_0463 | actor_0473"
3,"actor_0013 | actor_0130 | actor_0549"
3,"actor_0032 | actor_0738 | actor_0899"
3,"actor_0335 | actor_0937 | actor_0984"
3,"actor_0555 | actor_0563 | actor_0934"
3,"actor_0186 | actor_0407 | actor_0465"
3,"actor_0449 | actor_0509 | actor_0954"
3,"actor_0117 | actor_0868 | actor_0881"
3,"actor_0351 | actor_0488 | actor_0740"
3,"actor_0099 | actor_0347 | actor_0537"
3,"actor_0229 | actor_0341 | actor_0721"
3,"actor_0090 | actor_0302 | actor_0837"
3,"actor_0171 | actor_0286 | actor_0883"
3,"actor_0445 | actor_0519 | actor_0558"
3,"actor_0525 | actor_0534 | actor_0585"
3,"actor_0870 | actor_0972 | actor_0981"
3,"actor_0559 | actor_0888 | actor_0950"
3,"actor_0117 | actor_0455 | actor_0813"
3,"actor_0345 | actor_0596 | actor_0892"
3,"actor_0596 | actor_0781 | actor_0892"
3,"actor_0048 | actor_0553 | actor_0841"
3,"actor_0368 | actor_0395 | actor_0402"
3,"actor_0207 | actor_0353 | actor_0999"
3,"actor_0234 | actor_0858 | actor_0947"
3,"actor_0249 | actor_0665 | actor_0931"
3,"actor_0592 | actor_0652 | actor_0719"
3,"actor_0231 | actor_0588 | actor_0790"
3,"actor_0036 | actor_0264 | actor_0878"
3,"actor_0067 | actor_0131 | actor_0384"
3,"actor_0328 | actor_0507 | actor_0962"
3,"actor_0485 | actor_0873 | actor_0944"
3,"actor_0355 | actor_0624 | actor_0855"
3,"actor_0203 | actor_0205 | actor_0489"
3,"actor_0202 | actor_0224 | actor_0504"
3,"actor_0396 | actor_0781 | actor_0802"
3,"actor_0531 | actor_0674 | actor_0860"
3,"actor_0241 | actor_0310 | actor_0595"
3,"actor_0066 | actor_0128 | actor_0663"
3,"actor_0116 | actor_0904 | actor_0933"
3,"actor_0487 | actor_0745 | actor_0809"
3,"actor_0269 | actor_0476 | actor_0531"
3,"actor_0738 | actor_0899 | actor_0928"
3,"actor_0342 | actor_0488 | actor_0772"
3,"actor_0003 | actor_0329 | actor_0378"
3,"actor_0295 | actor_0781 | actor_0802"
3,"actor_0095 | actor_0295 | actor_0802"
3,"actor_0065 | actor_0291 | actor_0838"
